Date,Open,High,Low,Close,Difference,Shares Traded,Turnover (Rs. Cr),EHL,VHL,HL,N,HP,VHP,EHP,Status
18-Nov-11,4899.15,4915.9,4837.95,4905.8,-6.65,192274363,6481.17,0,0,0,1,0,0,0,3
21-Nov-11,4873.8,4873.8,4764.8,4778.35,95.45,154119333,5509.53,0,0,0,0,0,1,0,5
22-Nov-11,4794.85,4854,4782.55,4812.35,-17.5,174212435,6275.86,0,0,1,0,0,0,0,2
23-Nov-11,4779.5,4779.5,4640.95,4706.45,73.05,178819371,6199.31,0,0,0,0,0,1,0,5
24-Nov-11,4707.55,4771.1,4639.1,4756.45,-48.9,213363083,7327.52,0,1,0,0,0,0,0,1
25-Nov-11,4731.3,4767.3,4693.1,4710.05,21.25,162839558,5812.61,0,0,0,0,1,0,0,4
28-Nov-11,4769.3,4859.1,4766.4,4851.3,-82,145259101,4869.41,0,1,0,0,0,0,0,1
29-Nov-11,4864.2,4866.1,4787.1,4805.1,59.1,155570321,5786.83,0,0,0,0,0,1,0,5
30-Nov-11,4766.15,4851.55,4754.8,4832.05,-65.9,282217865,11393.19,0,1,0,0,0,0,0,1
01-Dec-11,4970.85,5011.9,4916.7,4936.85,34,183915785,6699.33,0,0,0,0,1,0,0,4
02-Dec-11,4940.85,5062.55,4918.4,5050.15,-109.3,180190935,6527.43,0,1,0,0,0,0,0,1
05-Dec-11,5036.5,5055.4,5002.55,5039.15,-2.65,137254409,4689.58,0,0,0,1,0,0,0,3
07-Dec-11,5050.1,5099.25,5032.25,5062.6,-12.5,169428273,6005.21,0,0,0,1,0,0,0,3
08-Dec-11,5037.4,5049.05,4921.45,4943.65,93.75,178853365,6029.68,0,0,0,0,0,1,0,5
09-Dec-11,4870.75,4918.35,4841.75,4866.7,4.05,173612823,6040.22,0,0,0,1,0,0,0,3
12-Dec-11,4906.85,4910.25,4755.55,4764.6,142.25,178338170,5926,0,0,0,0,0,1,0,5
13-Dec-11,4733.6,4824.7,4728.5,4800.6,-67,181043707,5816.38,0,1,0,0,0,0,0,1
14-Dec-11,4788.7,4839.55,4750.4,4763.25,25.45,176252160,6324.86,0,0,0,0,1,0,0,4
15-Dec-11,4712.8,4768.65,4673.85,4746.35,-33.55,200317864,6976.68,0,0,1,0,0,0,0,2
16-Dec-11,4752.5,4818.85,4628.2,4651.6,100.9,202060039,7284.93,0,0,0,0,0,1,0,5
19-Dec-11,4623.15,4623.15,4555.9,4613.1,10.05,176447660,6302.29,0,0,0,1,0,0,0,3
20-Dec-11,4635.8,4637.25,4531.15,4544.2,91.6,195304596,6279.01,0,0,0,0,0,1,0,5
21-Dec-11,4636.45,4707.35,4601.95,4693.15,-56.7,211310871,6689.82,0,1,0,0,0,0,0,1
22-Dec-11,4636.9,4740.6,4632.95,4733.85,-96.95,170789015,6017,0,1,0,0,0,0,0,1
23-Dec-11,4763.2,4763.45,4693.2,4714,49.2,141982548,4676.75,0,0,0,0,0,1,0,5
26-Dec-11,4718.15,4787.25,4718.15,4779,-60.85,90847991,3034.39,0,1,0,0,0,0,0,1
27-Dec-11,4780.2,4800.5,4723.65,4750.5,29.7,104828343,3342.15,0,0,0,0,1,0,0,4
28-Dec-11,4756.2,4756.2,4685.65,4705.8,50.4,117463489,3657.52,0,0,0,0,0,1,0,5
29-Dec-11,4681.15,4701.8,4639.05,4646.25,34.9,146003804,5137.28,0,0,0,0,1,0,0,4
30-Dec-11,4659.95,4690.45,4608.9,4624.3,35.65,113900727,3785.33,0,0,0,0,1,0,0,4
02-Jan-12,4640.2,4645.95,4588.05,4636.75,3.45,108460668,3590.96,0,0,0,1,0,0,0,3
03-Jan-12,4675.8,4773.1,4675.8,4765.3,-89.5,146621115,5021.29,0,1,0,0,0,0,0,1
04-Jan-12,4774.95,4782.85,4728.85,4749.65,25.3,165938849,5661.16,0,0,0,0,1,0,0,4
05-Jan-12,4749,4779.8,4730.15,4749.95,-0.95,177862936,5873.79,0,0,0,1,0,0,0,3
06-Jan-12,4724.15,4794.9,4686.85,4754.1,-29.95,176057282,5234.69,0,0,1,0,0,0,0,2
07-Jan-12,4755.6,4759.4,4743.05,4746.9,8.7,18783880,414.88,0,0,0,1,0,0,0,3
09-Jan-12,4747.55,4758.7,4695.45,4742.8,4.75,147534537,4548.3,0,0,0,1,0,0,0,3
10-Jan-12,4771.85,4855.9,4768.25,4849.55,-77.7,201661174,6222.27,0,1,0,0,0,0,0,1
11-Jan-12,4863.15,4877.2,4841.6,4860.95,2.2,209079758,6364,0,0,0,1,0,0,0,3
12-Jan-12,4840.95,4869.2,4803.9,4831.25,9.7,183068697,7271.44,0,0,0,1,0,0,0,3
13-Jan-12,4861.95,4898.85,4834.2,4866,-4.05,230940604,7117.5,0,0,0,1,0,0,0,3
16-Jan-12,4844,4880.8,4827.05,4873.9,-29.9,160479891,5297.89,0,0,1,0,0,0,0,2
17-Jan-12,4904.5,4975.55,4904,4967.3,-62.8,223004183,7170.72,0,1,0,0,0,0,0,1
18-Jan-12,4977.75,4980.65,4931.05,4955.8,21.95,211198796,7424.79,0,0,0,0,1,0,0,4
19-Jan-12,4995,5023.8,4991.4,5018.4,-23.4,203487608,6634.33,0,0,1,0,0,0,0,2
20-Jan-12,5044.85,5064.15,5004.3,5048.6,-3.75,221048007,8120.35,0,0,0,1,0,0,0,3
23-Jan-12,5025.35,5059.55,5021.35,5046.25,-20.9,158177571,5934.04,0,0,1,0,0,0,0,2
24-Jan-12,5064.8,5141.05,5049.8,5127.35,-62.55,202006565,8172.43,0,1,0,0,0,0,0,1
25-Jan-12,5151.5,5174.15,5130.25,5158.3,-6.8,219175709,8156.04,0,0,0,1,0,0,0,3
27-Jan-12,5216.75,5217,5162.4,5204.7,12.05,215923377,7881.15,0,0,0,1,0,0,0,3
30-Jan-12,5163.55,5166.15,5076.7,5087.3,76.25,181141437,6181.32,0,0,0,0,0,1,0,5
31-Jan-12,5125.25,5215.4,5120.15,5199.25,-74,215770719,8075.54,0,1,0,0,0,0,0,1
01-Feb-12,5198.15,5244.6,5159,5235.7,-37.55,234899358,8066.68,0,0,1,0,0,0,0,2
02-Feb-12,5272.1,5289.95,5225.75,5269.9,2.2,337960651,11126.39,0,0,0,1,0,0,0,3
03-Feb-12,5276.1,5334.85,5255.55,5325.85,-49.75,217358188,7573.02,0,1,0,0,0,0,0,1
06-Feb-12,5379.45,5390.05,5327.25,5361.65,17.8,215080487,7703.06,0,0,0,0,1,0,0,4
07-Feb-12,5412.95,5413.35,5322.95,5335.15,77.8,181194561,6797.14,0,0,0,0,0,1,0,5
08-Feb-12,5343.8,5396.9,5325.2,5368.15,-24.35,236135416,9359.98,0,0,1,0,0,0,0,2
09-Feb-12,5343.05,5423.4,5338.9,5412.35,-69.3,255306965,8143.96,0,1,0,0,0,0,0,1
10-Feb-12,5399.8,5427.75,5341.05,5381.6,18.2,225352093,7396.34,0,0,0,0,1,0,0,4
13-Feb-12,5382.1,5421.05,5351.4,5390.2,-8.1,181561910,6738,0,0,0,1,0,0,0,3
14-Feb-12,5380.8,5428.05,5377.95,5416.05,-35.25,201409996,6693.43,0,0,1,0,0,0,0,2
15-Feb-12,5460.6,5542.1,5460.6,5531.95,-71.35,314366096,9958.28,0,1,0,0,0,0,0,1
16-Feb-12,5513.75,5531.4,5483.75,5521.95,-8.2,270060477,9053.45,0,0,0,1,0,0,0,3
17-Feb-12,5574.2,5606.7,5545.2,5564.3,9.9,329307516,11512.01,0,0,0,1,0,0,0,3
21-Feb-12,5561.9,5621.5,5561.75,5607.15,-45.25,231132126,8169.38,0,1,0,0,0,0,0,1
22-Feb-12,5609.75,5629.95,5491.35,5505.35,104.4,263013427,9694.44,0,0,0,0,0,1,0,5
23-Feb-12,5490.05,5537.4,5460.8,5483.3,6.75,307246519,9987.65,0,0,0,1,0,0,0,3
24-Feb-12,5479.15,5521.4,5405.9,5429.3,49.85,364660634,17356.76,0,0,0,0,0,1,0,5
27-Feb-12,5448.1,5449.8,5268.15,5281.2,166.9,235318961,7706.81,0,0,0,0,0,1,0,5
28-Feb-12,5310.5,5391.1,5306.45,5375.5,-65,208133889,7815.9,0,1,0,0,0,0,0,1
29-Feb-12,5424.95,5458.8,5352.25,5385.2,39.75,226022232,8454.41,0,0,0,0,1,0,0,4
01-Mar-12,5366,5372.45,5297.5,5339.75,26.25,196867905,6847.63,0,0,0,0,1,0,0,4
02-Mar-12,5369.45,5392.55,5315.05,5359.35,10.1,185021526,6768.52,0,0,0,1,0,0,0,3
03-Mar-12,5360.05,5369.6,5353.4,5359.4,0.65,16770991,429.35,0,0,0,1,0,0,0,3
05-Mar-12,5342.55,5344.5,5265.7,5280.35,62.2,196421155,6036.63,0,0,0,0,0,1,0,5
06-Mar-12,5266,5382.05,5206.4,5222.4,43.6,290396014,9319.01,0,0,0,0,1,0,0,4
07-Mar-12,5207.05,5243.85,5171.45,5220.45,-13.4,230726017,7173.14,0,0,0,1,0,0,0,3
09-Mar-12,5294.1,5342.3,5291.6,5333.55,-39.45,203005845,7080.66,0,0,1,0,0,0,0,2
12-Mar-12,5420.1,5421.9,5327.3,5359.55,60.55,176668237,6484.38,0,0,0,0,0,1,0,5
13-Mar-12,5391.05,5438.65,5390.8,5429.5,-38.45,179965296,5907.14,0,0,1,0,0,0,0,2
14-Mar-12,5490.55,5499.4,5437.8,5463.9,26.65,181714070,7345.67,0,0,0,0,1,0,0,4
15-Mar-12,5462.5,5462.5,5362.3,5380.5,82,160257651,5961.15,0,0,0,0,0,1,0,5
16-Mar-12,5380.35,5445.65,5305,5317.9,62.45,267521147,9432.07,0,0,0,0,0,1,0,5
19-Mar-12,5337.35,5340.7,5238.55,5257.05,80.3,179877454,6275.89,0,0,0,0,0,1,0,5
20-Mar-12,5257.15,5297.35,5233.25,5274.85,-17.7,181345285,6158,0,0,1,0,0,0,0,2
21-Mar-12,5267.2,5372.35,5256,5364.95,-97.75,199787985,6807.02,0,1,0,0,0,0,0,1
22-Mar-12,5361.1,5385.95,5205.65,5228.45,132.65,205581062,7359.89,0,0,0,0,0,1,0,5
23-Mar-12,5255.65,5312,5220,5278.2,-22.55,172738574,6371.46,0,0,1,0,0,0,0,2
26-Mar-12,5274.35,5274.95,5174.9,5184.25,90.1,169785835,5582.28,0,0,0,0,0,1,0,5
27-Mar-12,5242.95,5277.95,5184.65,5243.15,-0.2,208775421,7445.92,0,0,0,1,0,0,0,3
28-Mar-12,5231.7,5236.55,5169.6,5194.75,36.95,145803597,5411.63,0,0,0,0,1,0,0,4
29-Mar-12,5145.95,5194.3,5135.95,5178.85,-32.9,242557889,8632.05,0,0,1,0,0,0,0,2
30-Mar-12,5206.6,5307.1,5203.65,5295.55,-88.95,164790056,6082.93,0,1,0,0,0,0,0,1
02-Apr-12,5296.35,5331.55,5278.8,5317.9,-21.55,134538287,4583.68,0,0,1,0,0,0,0,2
03-Apr-12,5353.2,5378.75,5344.45,5358.5,-5.3,152496489,5256.86,0,0,0,1,0,0,0,3
04-Apr-12,5328.65,5338.4,5305.3,5322.9,5.75,122106162,4084.37,0,0,0,1,0,0,0,3
09-Apr-12,5282.5,5287.9,5228,5234.4,48.1,111914936,3680.04,0,0,0,0,0,1,0,5
10-Apr-12,5254.1,5255.8,5211.85,5243.6,10.5,156106794,4886.48,0,0,0,1,0,0,0,3
11-Apr-12,5209.45,5263.65,5190.8,5226.85,-17.4,167013527,5585.7,0,0,1,0,0,0,0,2
12-Apr-12,5246.75,5290.6,5246.75,5276.85,-30.1,152684788,5457.29,0,0,1,0,0,0,0,2
13-Apr-12,5255.7,5306.75,5185.4,5207.45,48.25,164225858,7989.27,0,0,0,0,0,1,0,5
16-Apr-12,5190.6,5233.5,5183.5,5226.2,-35.6,119730347,5165.7,0,0,1,0,0,0,0,2
17-Apr-12,5266.6,5298.2,5208.35,5289.7,-23.1,178895417,7416.66,0,0,1,0,0,0,0,2
18-Apr-12,5320.7,5342,5293.45,5300,20.7,152743439,5665.77,0,0,0,0,1,0,0,4
19-Apr-12,5320.6,5342.45,5291.3,5332.4,-11.8,133549895,5313.33,0,0,0,1,0,0,0,3
20-Apr-12,5313.95,5336.15,5245.45,5290.85,23.1,135252751,5086.54,0,0,0,0,1,0,0,4
23-Apr-12,5277.4,5310.55,5187.15,5200.6,76.8,138042341,5065.27,0,0,0,0,0,1,0,5
24-Apr-12,5215.9,5232.35,5180.35,5222.65,-6.75,155674654,7362.66,0,0,0,1,0,0,0,3
25-Apr-12,5222.2,5236.1,5160.65,5202,20.2,142910739,5968.34,0,0,0,0,1,0,0,4
26-Apr-12,5214.75,5215.6,5179.05,5189,25.75,185899437,6408.49,0,0,0,0,1,0,0,4
27-Apr-12,5189,5223.05,5154.3,5190.6,-1.6,128759445,5734.59,0,0,0,1,0,0,0,3
28-Apr-12,5209.6,5216.4,5196.35,5209,0.6,6555703,297.89,0,0,0,1,0,0,0,3
30-Apr-12,5201.45,5262.15,5201.45,5248.15,-46.7,108138550,4610.4,0,1,0,0,0,0,0,1
02-May-12,5254.3,5279.6,5226.45,5239.15,15.15,119333288,4815.08,0,0,0,0,1,0,0,4
03-May-12,5211.2,5217.3,5180.65,5188.4,22.8,118573998,5488.9,0,0,0,0,1,0,0,4
04-May-12,5166.65,5177.2,5070.6,5086.85,79.8,153304687,6507.5,0,0,0,0,0,1,0,5
07-May-12,5017.8,5124.75,4988,5114.15,-96.35,168271798,6787.08,0,1,0,0,0,0,0,1
08-May-12,5114.7,5119.95,4983.6,4999.95,114.75,164262546,6233.26,0,0,0,0,0,1,0,5
09-May-12,4967.9,5016.25,4956.45,4974.8,-6.9,180441209,6558.78,0,0,0,1,0,0,0,3
10-May-12,4984.15,5039.3,4950.3,4965.7,18.45,141031231,5430.14,0,0,0,0,1,0,0,4
11-May-12,4938.85,4976.25,4906.15,4928.9,9.95,138526070,5061.57,0,0,0,1,0,0,0,3
14-May-12,4934.35,4957.2,4874.5,4907.8,26.55,126951751,5291.93,0,0,0,0,1,0,0,4
15-May-12,4869.85,4955.2,4868.55,4942.8,-72.95,142119571,5491.24,0,1,0,0,0,0,0,1
16-May-12,4875.3,4882.25,4837.05,4858.25,17.05,165048505,6316.66,0,0,0,0,1,0,0,4
17-May-12,4878.6,4922.25,4850.2,4870.2,8.4,155654031,5745.51,0,0,0,1,0,0,0,3
18-May-12,4796.4,4908.5,4788.95,4891.45,-95.05,154508649,6447.08,0,1,0,0,0,0,0,1
21-May-12,4888.5,4937.5,4888.5,4906.05,-17.55,116506971,4527.67,0,0,1,0,0,0,0,2
22-May-12,4954.7,4956.35,4849.9,4860.5,94.2,130808278,5074.37,0,0,0,0,0,1,0,5
23-May-12,4843,4853.75,4803.95,4835.65,7.35,136108067,4854.15,0,0,0,1,0,0,0,3
24-May-12,4863.4,4931.9,4830.15,4921.4,-58,140474832,5012.08,0,1,0,0,0,0,0,1
25-May-12,4905.95,4935.8,4889.35,4920.4,-14.45,118191157,4398.09,0,0,0,1,0,0,0,3
28-May-12,4931.7,4994.95,4931.3,4985.65,-53.95,97260991,3983.53,0,1,0,0,0,0,0,1
29-May-12,5005.35,5020.15,4982.15,4990.1,15.25,124219839,4923.56,0,0,0,0,1,0,0,4
30-May-12,4964.25,4982.25,4944.9,4950.75,13.5,146005250,5374.65,0,0,0,1,0,0,0,3
31-May-12,4896.1,4949.25,4883.55,4924.25,-28.15,296911390,10662.01,0,0,1,0,0,0,0,2
01-Jun-12,4910.85,4925,4831.75,4841.6,69.25,138767416,4989.22,0,0,0,0,0,1,0,5
04-Jun-12,4797.3,4858.3,4770.35,4848.15,-50.85,152339865,5143.54,0,1,0,0,0,0,0,1
05-Jun-12,4869.45,4898.95,4847.7,4863.3,6.15,141476962,5016.41,0,0,0,1,0,0,0,3
06-Jun-12,4886.65,5010.45,4886.15,4997.1,-110.45,185340406,7188.42,0,1,0,0,0,0,0,1
07-Jun-12,5035.35,5059.65,5007.75,5049.65,-14.3,150558164,6077.37,0,0,0,1,0,0,0,3
08-Jun-12,5044.25,5084.45,4994.8,5068.35,-24.1,138389395,5249.81,0,0,1,0,0,0,0,2
11-Jun-12,5096.7,5124.45,5040.7,5054.1,42.6,125615102,4813.82,0,0,0,0,1,0,0,4
12-Jun-12,5015.5,5128.9,5015.15,5115.9,-100.4,135478015,5205.9,0,1,0,0,0,0,0,1
13-Jun-12,5117.55,5144.9,5095.45,5121.45,-3.9,125668126,5287.08,0,0,0,1,0,0,0,3
14-Jun-12,5105.1,5130,5047.6,5054.75,50.35,118353366,4751.86,0,0,0,0,0,1,0,5
15-Jun-12,5069.55,5146.2,5069.15,5139.05,-69.5,155437144,5944,0,1,0,0,0,0,0,1
18-Jun-12,5174,5190.2,5041.7,5064.25,109.75,153461067,6005.83,0,0,0,0,0,1,0,5
19-Jun-12,5050.8,5113.6,5048.1,5103.85,-53.05,149416155,5336.22,0,1,0,0,0,0,0,1
20-Jun-12,5114.55,5141.7,5100.7,5120.55,-6,160505645,5313.6,0,0,0,1,0,0,0,3
21-Jun-12,5097.35,5170.4,5093.45,5165,-67.65,142992948,5558.56,0,1,0,0,0,0,0,1
22-Jun-12,5101.75,5159.8,5094,5146.05,-44.3,159747192,5500.44,0,1,0,0,0,0,0,1
25-Jun-12,5158.5,5194.6,5105.65,5114.65,43.85,123503010,4894.04,0,0,0,0,1,0,0,4
26-Jun-12,5107.45,5134.55,5095.5,5120.8,-13.35,99404566,4119.69,0,0,0,1,0,0,0,3
27-Jun-12,5149.45,5160.1,5129.25,5141.9,7.55,112269218,4238.62,0,0,0,1,0,0,0,3
28-Jun-12,5148.95,5159.05,5125.3,5149.15,-0.2,143073791,5597.52,0,0,0,1,0,0,0,3
29-Jun-12,5191.25,5286.25,5189,5278.9,-87.65,226523598,8461.24,0,1,0,0,0,0,0,1
02-Jul-12,5283.85,5302.15,5263.35,5278.6,5.25,126161441,4991.57,0,0,0,1,0,0,0,3
03-Jul-12,5298.85,5317,5265.95,5287.95,10.9,133117055,5161.82,0,0,0,1,0,0,0,3
04-Jul-12,5310.4,5317.65,5273.3,5302.55,7.85,155995887,5750.1,0,0,0,1,0,0,0,3
05-Jul-12,5297.05,5333.65,5288.85,5327.3,-30.25,118915392,4709.79,0,0,1,0,0,0,0,2
06-Jul-12,5324.7,5327.2,5287.75,5316.95,7.75,113300726,4760.51,0,0,0,1,0,0,0,3
09-Jul-12,5283.7,5300.6,5257.75,5275.15,8.55,101169926,4189.25,0,0,0,1,0,0,0,3
10-Jul-12,5286.6,5348.55,5284.55,5345.35,-58.75,123947633,5024.13,0,1,0,0,0,0,0,1
11-Jul-12,5315.25,5336.45,5300.25,5306.3,8.95,113530679,5086.98,0,0,0,1,0,0,0,3
12-Jul-12,5240,5261.75,5217.7,5235.25,4.75,131190833,6193.59,0,0,0,1,0,0,0,3
13-Jul-12,5242.75,5267.15,5216.85,5227.25,15.5,99045088,4451.9,0,0,0,0,1,0,0,4
16-Jul-12,5232.35,5246.85,5190.45,5197.25,35.1,106313144,4283.22,0,0,0,0,1,0,0,4
17-Jul-12,5228.05,5236.7,5181.7,5192.85,35.2,111768115,4719.2,0,0,0,0,1,0,0,4
18-Jul-12,5199.1,5222.85,5169.05,5216.3,-17.2,109647297,4759.52,0,0,1,0,0,0,0,2
19-Jul-12,5249.85,5257.75,5233.15,5242.7,7.15,109769282,5494.99,0,0,0,1,0,0,0,3
20-Jul-12,5233.55,5238.7,5197.5,5205.1,28.45,89729408,4527.89,0,0,0,0,1,0,0,4
23-Jul-12,5163.25,5164.2,5108.1,5117.95,45.3,104770324,4394.24,0,0,0,0,1,0,0,4
24-Jul-12,5128.8,5144,5103.25,5128.2,0.6,116516931,4567.2,0,0,0,1,0,0,0,3
25-Jul-12,5118.4,5121.6,5076.6,5109.6,8.8,130965621,4654.17,0,0,0,1,0,0,0,3
26-Jul-12,5126.3,5126.3,5032.4,5043,83.3,180131639,6920.23,0,0,0,0,0,1,0,5
27-Jul-12,5124.3,5149.95,5077.5,5099.85,24.45,131948378,5828.12,0,0,0,0,1,0,0,4
30-Jul-12,5129.75,5206.6,5129.75,5199.8,-70.05,117523733,5278.7,0,1,0,0,0,0,0,1
31-Jul-12,5214.85,5234.55,5154.05,5229,-14.15,147059808,6254.67,0,0,0,1,0,0,0,3
01-Aug-12,5220.7,5246.35,5212.65,5240.5,-19.8,113815730,4408.19,0,0,1,0,0,0,0,2
02-Aug-12,5233.1,5236.9,5209.95,5227.75,5.35,92972386,3699.59,0,0,0,1,0,0,0,3
03-Aug-12,5195.6,5220.2,5164.65,5215.7,-20.1,112918653,4213.76,0,0,1,0,0,0,0,2
06-Aug-12,5260.85,5293.2,5260.85,5282.55,-21.7,103148076,4271.5,0,0,1,0,0,0,0,2
07-Aug-12,5295.4,5350.1,5281.65,5336.7,-41.3,130431591,5226.33,0,1,0,0,0,0,0,1
08-Aug-12,5345.25,5377.6,5331.05,5338,7.25,165954895,6069.12,0,0,0,1,0,0,0,3
09-Aug-12,5348.3,5368.2,5312.1,5322.95,25.35,181419777,6763.23,0,0,0,0,1,0,0,4
10-Aug-12,5308.2,5330.1,5294.1,5320.4,-12.2,130090985,6540.77,0,0,0,1,0,0,0,3
13-Aug-12,5316.35,5352.45,5309.05,5347.9,-31.55,107578773,4678.33,0,0,1,0,0,0,0,2
14-Aug-12,5343.25,5387.05,5328.8,5380.35,-37.1,109794400,4742.47,0,0,1,0,0,0,0,2
16-Aug-12,5385.95,5390.65,5356.65,5362.95,23,133996943,5285.5,0,0,0,0,1,0,0,4
17-Aug-12,5368.6,5399.95,5341.7,5366.3,2.3,134985473,5262.34,0,0,0,1,0,0,0,3
21-Aug-12,5368.7,5425.15,5368.7,5421,-52.3,124343357,4986.5,0,1,0,0,0,0,0,1
22-Aug-12,5395.75,5433.35,5394.8,5412.85,-17.1,103103501,4156.18,0,0,1,0,0,0,0,2
23-Aug-12,5426.15,5448.6,5393.85,5415.35,10.8,127995889,5462.34,0,0,0,1,0,0,0,3
24-Aug-12,5392.6,5399.65,5371,5386.7,5.9,114346965,4520.37,0,0,0,1,0,0,0,3
27-Aug-12,5387.85,5399.15,5346.65,5350.25,37.6,89987572,3882.41,0,0,0,0,1,0,0,4
28-Aug-12,5348.05,5359.25,5312.6,5334.6,13.45,123683723,4771,0,0,0,1,0,0,0,3
29-Aug-12,5343.85,5345.5,5282.7,5287.8,56.05,157470632,4581.21,0,0,0,0,0,1,0,5
30-Aug-12,5268.6,5342.8,5255.05,5315.05,-46.45,226494000,8374.69,0,1,0,0,0,0,0,1
31-Aug-12,5298.2,5303.25,5238.9,5258.5,39.7,167393902,6600.58,0,0,0,0,1,0,0,4
03-Sep-12,5276.5,5295.8,5243.15,5253.75,22.75,110380869,4015.55,0,0,0,0,1,0,0,4
04-Sep-12,5249.15,5278.35,5233.2,5274,-24.85,106316880,3726.52,0,0,1,0,0,0,0,2
05-Sep-12,5243.9,5259.5,5215.7,5225.7,18.2,126162071,4904.68,0,0,0,0,1,0,0,4
06-Sep-12,5217.65,5260.6,5217.65,5238.4,-20.75,134008569,4622.16,0,0,1,0,0,0,0,2
07-Sep-12,5309.45,5347.15,5309.2,5342.1,-32.65,149584722,5590.04,0,0,1,0,0,0,0,2
08-Sep-12,5343.65,5366.3,5343.45,5358.7,-15.05,11221064,376.34,0,0,0,1,0,0,0,3
10-Sep-12,5361.9,5375.45,5349.1,5363.45,-1.55,109607506,4183.01,0,0,0,1,0,0,0,3
11-Sep-12,5336.1,5393.35,5332.1,5390,-53.9,112878090,4081.42,0,1,0,0,0,0,0,1
12-Sep-12,5404.45,5435.55,5393.95,5431,-26.55,139920871,4885.71,0,0,1,0,0,0,0,2
